"year","subgroup","grade","subject","enrollment_status","n_eligible","n_test_takers","proficient_or_advanced","below_basic","basic","proficient","advanced"
2013,"HI7","grade 10","math","full_year",546,538,270,100,168,218,52
2013,"HI7","grade 10","read","full_year",546,541,271,88,182,191,80
2013,"MU7","all","math","full_year",461,457,378,17,62,151,227
2013,"MU7","all","read","full_year",461,455,365,18,72,227,138
2013,"MU7","grade 4","math","full_year",76,76,68,2,6,29,39
2013,"MU7","grade 4","read","full_year",76,74,60,1,13,35,25
2013,"MU7","grade 3","math","full_year",87,87,64,4,19,26,38
2013,"MU7","grade 3","read","full_year",87,87,67,5,15,48,19
2013,"MU7","grade 6","math","full_year",70,70,59,1,10,20,39
2013,"MU7","grade 6","read","full_year",70,70,54,3,13,43,11
2013,"MU7","grade 7","math","full_year",62,62,54,2,6,18,36
2013,"MU7","grade 7","read","full_year",62,62,55,1,6,25,30
2013,"MU7","grade 5","math","full_year",73,73,58,4,11,19,39
2013,"MU7","grade 5","read","full_year",73,73,58,4,11,39,19
2013,"MU7","grade 10","math","full_year",45,45,34,3,8,19,15
2013,"MU7","grade 10","read","full_year",45,45,34,3,8,17,17
2013,"MU7","grade 8","math","full_year",44,44,41,1,2,20,21
2013,"MU7","grade 8","read","full_year",44,44,37,1,6,20,17
2013,"WH7","all","math","full_year",2481,2432,2216,43,173,787,1429
2013,"WH7","all","read","full_year",2481,2431,2234,42,155,1192,1042
2013,"WH7","grade 5","math","full_year",435,427,393,4,30,131,262
2013,"WH7","grade 5","read","full_year",435,427,405,6,16,255,150
2013,"WH7","grade 7","math","full_year",275,271,248,6,17,67,181
2013,"WH7","grade 7","read","full_year",275,271,244,6,21,55,189
2013,"WH7","grade 8","math","full_year",242,241,218,8,15,70,148
2013,"WH7","grade 8","read","full_year",242,240,213,5,22,77,136
2013,"WH7","grade 3","math","full_year",536,533,472,6,55,206,266
2013,"WH7","grade 3","read","full_year",536,533,483,4,46,330,153
2013,"WH7","grade 4","math","full_year",447,439,414,9,16,159,255
2013,"WH7","grade 4","read","full_year",447,439,412,7,20,222,190
2013,"WH7","grade 6","math","full_year",312,310,285,1,24,82,203
2013,"WH7","grade 6","read","full_year",312,310,285,6,19,191,94
2013,"WH7","grade 10","math","full_year",223,211,186,9,16,72,114
2013,"WH7","grade 10","read","full_year",223,211,192,8,11,62,130
2013,"SPED","all","math","full_year",6297,5928,1423,2186,2319,1031,392
2013,"SPED","all","read","full_year",6297,5933,1148,2477,2308,854,294
2013,"SPED","grade 6","math","full_year",935,921,196,402,323,128,68
2013,"SPED","grade 6","read","full_year",935,921,136,491,294,86,50
2013,"SPED","grade 8","math","full_year",891,866,271,231,364,218,53
2013,"SPED","grade 8","read","full_year",891,873,174,317,382,136,38
2013,"SPED","grade 7","math","full_year",936,918,232,346,340,164,68
2013,"SPED","grade 7","read","full_year",936,917,218,236,463,166,52
2013,"SPED","grade 5","math","full_year",863,848,221,260,367,144,77
2013,"SPED","grade 5","read","full_year",863,849,211,309,329,162,49
2013,"SPED","grade 4","math","full_year",788,761,221,307,233,174,47
2013,"SPED","grade 4","read","full_year",788,757,159,317,281,127,32
2013,"SPED","grade 3","math","full_year",764,756,144,303,309,101,43
2013,"SPED","grade 3","read","full_year",764,755,130,393,232,92,38
2013,"SPED","grade 10","math","full_year",970,858,138,337,383,102,36
2013,"SPED","grade 10","read","full_year",970,861,120,414,327,85,35
2013,"LEP","all","math","full_year",3431,3260,1638,431,1191,1279,359
2013,"LEP","all","read","full_year",3431,3248,1287,546,1415,1155,132
2013,"LEP","grade 6","math","full_year",420,402,202,47,153,154,48
2013,"LEP","grade 6","read","full_year",420,398,114,89,195,108,6
2013,"LEP","grade 5","math","full_year",534,514,249,42,223,181,68
2013,"LEP","grade 5","read","full_year",534,513,241,59,213,221,20
2013,"LEP","grade 7","math","full_year",381,360,173,60,127,136,37
2013,"LEP","grade 7","read","full_year",381,357,163,36,158,131,32
2013,"LEP","grade 3","math","full_year",725,706,312,93,301,245,67
2013,"LEP","grade 3","read","full_year",725,703,268,148,287,247,21
2013,"LEP","grade 8","math","full_year",318,294,170,34,90,135,35
2013,"LEP","grade 8","read","full_year",318,294,109,57,128,97,12
2013,"LEP","grade 4","math","full_year",651,615,386,65,164,308,78
2013,"LEP","grade 4","read","full_year",651,612,292,75,245,261,31
2013,"LEP","grade 10","math","full_year",380,369,146,90,133,120,26
2013,"LEP","grade 10","read","full_year",380,371,100,82,189,90,10
2013,"Economy","all","math","full_year",25484,24934,11531,4312,9091,9006,2525
2013,"Economy","all","read","full_year",25484,24942,10497,4135,10310,9065,1432
2013,"Economy","grade 7","math","full_year",3615,3576,1894,530,1152,1456,438
2013,"Economy","grade 7","read","full_year",3615,3574,1792,298,1484,1372,420
2013,"Economy","grade 6","math","full_year",3605,3579,1642,612,1325,1169,473
2013,"Economy","grade 6","read","full_year",3605,3577,1218,788,1571,1107,111
2013,"Economy","grade 8","math","full_year",3365,3303,2043,333,927,1603,440
2013,"Economy","grade 8","read","full_year",3365,3309,1662,397,1250,1405,257
2013,"Economy","grade 5","math","full_year",3624,3596,1576,523,1497,1158,418
2013,"Economy","grade 5","read","full_year",3624,3596,1671,451,1474,1526,145
2013,"Economy","grade 4","math","full_year",3614,3562,1793,641,1128,1454,339
2013,"Economy","grade 4","read","full_year",3614,3556,1544,538,1474,1389,155
2013,"Economy","grade 3","math","full_year",3813,3764,1249,822,1693,1037,212
2013,"Economy","grade 3","read","full_year",3813,3761,1267,943,1551,1178,89
2013,"Economy","grade 10","math","full_year",3624,3554,1334,851,1369,1129,205
2013,"Economy","grade 10","read","full_year",3624,3569,1343,720,1506,1088,255
2013,"Direct Cert","all","math","full_year",15968,15567,6385,3159,6023,5150,1235
2013,"Direct Cert","all","read","full_year",15968,15578,5819,3014,6745,5147,672
2013,"Direct Cert","grade 7","math","full_year",2265,2245,1048,407,790,846,202
2013,"Direct Cert","grade 7","read","full_year",2265,2245,987,241,1017,792,195
2013,"Direct Cert","grade 6","math","full_year",2403,2389,983,484,922,740,243
2013,"Direct Cert","grade 6","read","full_year",2403,2392,706,614,1072,652,54
2013,"Direct Cert","grade 8","math","full_year",2076,2043,1155,258,630,932,223
2013,"Direct Cert","grade 8","read","full_year",2076,2050,923,294,833,798,125
2013,"Direct Cert","grade 5","math","full_year",2249,2236,844,399,993,646,198
2013,"Direct Cert","grade 5","read","full_year",2249,2237,929,338,970,859,70
2013,"Direct Cert","grade 3","math","full_year",2435,2405,690,616,1099,578,112
2013,"Direct Cert","grade 3","read","full_year",2435,2403,716,684,1003,673,43
2013,"Direct Cert","grade 4","math","full_year",2269,2243,1006,474,763,845,161
2013,"Direct Cert","grade 4","read","full_year",2269,2237,863,395,979,791,72
2013,"Direct Cert","grade 10","math","full_year",2091,2006,659,521,826,563,96
2013,"Direct Cert","grade 10","read","full_year",2091,2014,695,448,871,582,113
2012,"All","all","math","full_year",31782,30673,15055,5152,10466,11281,3774
2012,"All","all","read","full_year",31782,30695,13946,4981,11768,11299,2647
2012,"All","grade 7","math","full_year",4252,4227,2472,535,1220,1849,623
2012,"All","grade 7","read","full_year",4252,4226,2094,478,1654,1506,588
2012,"All","grade 4","math","full_year",4583,4453,2279,712,1462,1665,614
2012,"All","grade 4","read","full_year",4583,4451,2157,722,1572,1823,334
2012,"All","grade 6","math","full_year",4517,4444,2136,719,1589,1456,680
2012,"All","grade 6","read","full_year",4517,4439,1800,777,1862,1580,220
2012,"All","grade 8","math","full_year",4327,4273,2458,598,1217,1933,525
2012,"All","grade 8","read","full_year",4327,4281,2083,608,1590,1609,474
2012,"All","grade 5","math","full_year",4712,4590,2242,778,1570,1660,582
2012,"All","grade 5","read","full_year",4712,4595,2174,672,1749,1763,411
2012,"All","grade 3","math","full_year",4712,4625,1699,987,1939,1263,436
2012,"All","grade 3","read","full_year",4712,4620,1864,1013,1743,1668,196
2012,"All","grade 10","math","full_year",4109,4061,1769,823,1469,1455,314
2012,"All","grade 10","read","full_year",4109,4083,1774,711,1598,1350,424
2012,"MALE","all","math","full_year",16048,15456,7154,2997,5305,5367,1787
2012,"MALE","all","read","full_year",16048,15477,6263,3197,6017,5155,1108
2012,"MALE","grade 7","math","full_year",2139,2128,1168,319,641,873,295
2012,"MALE","grade 7","read","full_year",2139,2131,947,328,856,692,255
2012,"MALE","grade 8","math","full_year",2177,2151,1136,371,644,899,237
2012,"MALE","grade 8","read","full_year",2177,2158,900,416,842,713,187
2012,"MALE","grade 6","math","full_year",2298,2262,1015,425,822,698,317
2012,"MALE","grade 6","read","full_year",2298,2264,799,491,974,702,97
2012,"MALE","grade 5","math","full_year",2425,2359,1071,478,810,804,267
2012,"MALE","grade 5","read","full_year",2425,2361,1002,467,892,839,163
2012,"MALE","grade 3","math","full_year",2397,2353,846,526,981,635,211
2012,"MALE","grade 3","read","full_year",2397,2349,838,603,908,752,86
2012,"MALE","grade 4","math","full_year",2331,2272,1100,420,752,798,302
2012,"MALE","grade 4","read","full_year",2331,2271,1037,454,780,882,155
2012,"MALE","grade 10","math","full_year",1959,1931,818,458,655,660,158
2012,"MALE","grade 10","read","full_year",1959,1943,740,438,765,575,165
2012,"FEMALE","all","math","full_year",15734,15217,7901,2155,5161,5914,1987
2012,"FEMALE","all","read","full_year",15734,15218,7683,1784,5751,6144,1539
2012,"FEMALE","grade 7","math","full_year",2113,2099,1304,216,579,976,328
2012,"FEMALE","grade 7","read","full_year",2113,2095,1147,150,798,814,333
2012,"FEMALE","grade 4","math","full_year",2252,2181,1179,292,710,867,312
2012,"FEMALE","grade 4","read","full_year",2252,2180,1120,268,792,941,179
2012,"FEMALE","grade 6","math","full_year",2219,2182,1121,294,767,758,363
2012,"FEMALE","grade 6","read","full_year",2219,2175,1001,286,888,878,123
2012,"FEMALE","grade 8","math","full_year",2150,2122,1322,227,573,1034,288
2012,"FEMALE","grade 8","read","full_year",2150,2123,1183,192,748,896,287
2012,"FEMALE","grade 5","math","full_year",2287,2231,1171,300,760,856,315
2012,"FEMALE","grade 5","read","full_year",2287,2234,1172,205,857,924,248
2012,"FEMALE","grade 3","math","full_year",2315,2272,853,461,958,628,225
2012,"FEMALE","grade 3","read","full_year",2315,2271,1026,410,835,916,110
2012,"FEMALE","grade 10","math","full_year",2150,2130,951,365,814,795,156
2012,"FEMALE","grade 10","read","full_year",2150,2140,1034,273,833,775,259
2012,"AM7","all","math","full_year",27,27,17,1,9,15,2
2012,"AM7","all","read","full_year",27,27,15,2,10,12,3
2012,"AS7","all","math","full_year",455,441,363,11,67,193,170
2012,"AS7","all","read","full_year",455,441,307,23,111,216,91
2012,"AS7","grade 6","math","full_year",59,57,50,2,5,18,32
2012,"AS7","grade 6","read","full_year",59,57,40,2,15,30,10
2012,"AS7","grade 7","math","full_year",47,47,41,1,5,17,24
2012,"AS7","grade 7","read","full_year",47,47,32,1,14,16,16
2012,"AS7","grade 8","math","full_year",52,51,43,0,8,20,23
2012,"AS7","grade 8","read","full_year",52,51,38,3,10,22,16
2012,"AS7","grade 4","math","full_year",87,85,68,4,13,34,34
2012,"AS7","grade 4","read","full_year",87,85,60,9,16,46,14
2012,"AS7","grade 3","math","full_year",76,73,53,2,18,39,14
2012,"AS7","grade 3","read","full_year",76,73,44,3,26,40,4
2012,"AS7","grade 5","math","full_year",69,67,55,2,10,27,28
2012,"AS7","grade 5","read","full_year",69,67,55,2,10,39,16
2012,"AS7","grade 10","math","full_year",61,61,53,0,8,38,15
2012,"AS7","grade 10","read","full_year",61,61,38,3,20,23,15
2012,"BL7","all","math","full_year",24779,23866,10385,4606,8875,8448,1937
2012,"BL7","all","read","full_year",24779,23891,9593,4373,9925,8324,1269
2012,"BL7","grade 7","math","full_year",3400,3385,1842,486,1057,1488,354
2012,"BL7","grade 7","read","full_year",3400,3386,1538,420,1428,1209,329
2012,"BL7","grade 4","math","full_year",3337,3220,1375,622,1223,1137,238
2012,"BL7","grade 4","read","full_year",3337,3219,1324,619,1276,1222,102
2012,"BL7","grade 6","math","full_year",3570,3537,1515,651,1371,1143,372
2012,"BL7","grade 6","read","full_year",3570,3531,1265,682,1584,1175,90
2012,"BL7","grade 8","math","full_year",3510,3470,1851,543,1076,1549,302
2012,"BL7","grade 8","read","full_year",3510,3479,1555,538,1386,1285,270
2012,"BL7","grade 5","math","full_year",3639,3546,1532,698,1316,1207,325
2012,"BL7","grade 5","read","full_year",3639,3550,1461,593,1496,1295,166
2012,"BL7","grade 3","math","full_year",3410,3349,917,876,1556,750,167
2012,"BL7","grade 3","read","full_year",3410,3345,1075,883,1387,1015,60
2012,"BL7","grade 10","math","full_year",3406,3359,1353,730,1276,1174,179
2012,"BL7","grade 10","read","full_year",3406,3381,1375,638,1368,1123,252
2012,"HI7","all","math","full_year",3985,3853,2100,475,1278,1622,478
2012,"HI7","all","read","full_year",3985,3846,1807,524,1515,1494,313
2012,"HI7","grade 7","math","full_year",520,510,337,38,135,246,91
2012,"HI7","grade 7","read","full_year",520,508,274,48,186,190,84
2012,"HI7","grade 8","math","full_year",486,477,312,50,115,256,56
2012,"HI7","grade 8","read","full_year",486,475,248,61,166,204,44
2012,"HI7","grade 6","math","full_year",570,536,304,54,178,209,95
2012,"HI7","grade 6","read","full_year",570,536,224,79,233,200,24
2012,"HI7","grade 5","math","full_year",592,569,298,75,196,227,71
2012,"HI7","grade 5","read","full_year",592,569,282,74,213,237,45
2012,"HI7","grade 3","math","full_year",679,659,265,100,294,222,43
2012,"HI7","grade 3","read","full_year",679,657,262,114,281,237,25
2012,"HI7","grade 4","math","full_year",653,645,375,77,193,289,86
2012,"HI7","grade 4","read","full_year",653,644,313,86,245,273,40
2012,"HI7","grade 10","math","full_year",457,457,209,81,167,173,36
2012,"HI7","grade 10","read","full_year",457,457,204,62,191,153,51
2012,"MU7","all","math","full_year",325,321,270,10,41,143,127
2012,"MU7","all","read","full_year",325,321,258,11,52,176,82
2012,"MU7","grade 3","math","full_year",72,72,57,0,15,29,28
2012,"MU7","grade 3","read","full_year",72,72,61,1,10,49,12
2012,"MU7","grade 6","math","full_year",43,43,38,2,3,14,24
2012,"MU7","grade 6","read","full_year",43,43,37,3,3,27,10
2012,"MU7","grade 5","math","full_year",46,46,39,0,7,24,15
2012,"MU7","grade 5","read","full_year",46,46,38,1,7,24,14
2012,"MU7","grade 4","math","full_year",55,55,47,3,5,26,21
2012,"MU7","grade 4","read","full_year",55,55,40,2,13,28,12
2012,"MU7","grade 7","math","full_year",41,41,35,1,5,21,14
2012,"MU7","grade 7","read","full_year",41,41,33,1,7,20,13
2012,"MU7","grade 10","math","full_year",29,29,23,3,3,13,10
2012,"MU7","grade 10","read","full_year",29,29,21,2,6,11,10
2012,"MU7","grade 8","math","full_year",35,35,31,1,3,16,15
2012,"MU7","grade 8","read","full_year",35,35,28,1,6,17,11
2012,"PI7","all","math","full_year",30,29,15,6,8,10,5
2012,"PI7","all","read","full_year",30,29,18,4,7,17,1
2012,"WH7","all","math","full_year",2172,2136,1905,43,188,850,1055
2012,"WH7","all","read","full_year",2172,2140,1948,44,148,1060,888
2012,"WH7","grade 7","math","full_year",235,235,212,8,15,72,140
2012,"WH7","grade 7","read","full_year",235,235,211,7,17,65,146
2012,"WH7","grade 6","math","full_year",268,264,224,10,30,67,157
2012,"WH7","grade 6","read","full_year",268,265,230,10,25,144,86
2012,"WH7","grade 8","math","full_year",237,234,216,4,14,88,128
2012,"WH7","grade 8","read","full_year",237,235,210,5,20,77,133
2012,"WH7","grade 4","math","full_year",442,439,408,5,26,177,231
2012,"WH7","grade 4","read","full_year",442,439,414,5,20,249,165
2012,"WH7","grade 3","math","full_year",466,463,405,7,51,222,183
2012,"WH7","grade 3","read","full_year",466,464,417,11,36,322,95
2012,"WH7","grade 5","math","full_year",360,356,314,3,39,172,142
2012,"WH7","grade 5","read","full_year",360,357,334,2,21,166,168
2012,"WH7","grade 10","math","full_year",146,145,126,6,13,52,74
2012,"WH7","grade 10","read","full_year",146,145,132,4,9,37,95
2012,"SPED","all","math","full_year",6336,5945,1157,2536,2252,885,272
2012,"SPED","all","read","full_year",6336,5963,983,2739,2241,712,271
2012,"SPED","grade 7","math","full_year",924,915,197,342,376,158,39
2012,"SPED","grade 7","read","full_year",924,918,144,330,444,101,43
2012,"SPED","grade 6","math","full_year",917,904,145,398,361,98,47
2012,"SPED","grade 6","read","full_year",917,900,120,466,314,88,32
2012,"SPED","grade 4","math","full_year",827,816,207,317,292,143,64
2012,"SPED","grade 4","read","full_year",827,816,187,362,267,133,54
2012,"SPED","grade 5","math","full_year",925,902,180,393,329,143,37
2012,"SPED","grade 5","read","full_year",925,904,161,412,331,127,34
2012,"SPED","grade 8","math","full_year",908,891,206,321,364,171,35
2012,"SPED","grade 8","read","full_year",908,902,141,393,368,98,43
2012,"SPED","grade 3","math","full_year",733,725,108,352,265,85,23
2012,"SPED","grade 3","read","full_year",733,721,116,393,212,88,28
2012,"SPED","grade 10","math","full_year",815,792,114,413,265,87,27
2012,"SPED","grade 10","read","full_year",815,802,114,383,305,77,37
2012,"LEP","all","math","full_year",3119,2991,1380,462,1149,1103,277
2012,"LEP","all","read","full_year",3119,2985,1075,555,1355,964,111
2012,"LEP","grade 7","math","full_year",298,285,143,35,107,115,28
2012,"LEP","grade 7","read","full_year",298,284,100,47,137,83,17
2012,"LEP","grade 8","math","full_year",294,279,136,38,105,120,16
2012,"LEP","grade 8","read","full_year",294,277,88,62,127,78,10
2012,"LEP","grade 6","math","full_year",362,344,152,53,139,104,48
2012,"LEP","grade 6","read","full_year",362,344,91,81,172,84,7
2012,"LEP","grade 3","math","full_year",701,676,263,107,306,223,40
2012,"LEP","grade 3","read","full_year",701,673,237,128,308,221,16
2012,"LEP","grade 5","math","full_year",505,487,225,73,189,181,44
2012,"LEP","grade 5","read","full_year",505,487,198,79,210,178,20
2012,"LEP","grade 4","math","full_year",667,654,355,93,206,274,81
2012,"LEP","grade 4","read","full_year",667,653,294,101,258,263,31
2012,"LEP","grade 10","math","full_year",267,266,106,63,97,86,20
2012,"LEP","grade 10","read","full_year",267,267,67,57,143,57,10
2012,"Economy","all","math","full_year",22215,21502,9149,4185,8168,7487,1662
2012,"Economy","all","read","full_year",22215,21505,8083,4074,9348,7141,942
2012,"Economy","grade 7","math","full_year",3059,3038,1648,423,967,1342,306
2012,"Economy","grade 7","read","full_year",3059,3033,1307,368,1358,1061,246
2012,"Economy","grade 4","math","full_year",3233,3119,1323,605,1191,1088,235
2012,"Economy","grade 4","read","full_year",3233,3118,1218,629,1271,1117,101
2012,"Economy","grade 6","math","full_year",3268,3209,1346,593,1270,1025,321
2012,"Economy","grade 6","read","full_year",3268,3202,1071,635,1496,1004,67
2012,"Economy","grade 8","math","full_year",3015,2972,1577,464,931,1328,249
2012,"Economy","grade 8","read","full_year",3015,2976,1256,470,1250,1071,185
2012,"Economy","grade 5","math","full_year",3390,3294,1369,655,1270,1079,290
2012,"Economy","grade 5","read","full_year",3390,3298,1259,591,1448,1131,128
2012,"Economy","grade 3","math","full_year",3295,3225,858,858,1509,721,137
2012,"Economy","grade 3","read","full_year",3295,3221,942,883,1396,895,47
2012,"Economy","grade 10","math","full_year",2673,2645,1028,587,1030,904,124
2012,"Economy","grade 10","read","full_year",2673,2657,1030,498,1129,862,168
2012,"Direct Cert","all","math","full_year",15571,15062,5682,3408,5972,4794,888
2012,"Direct Cert","all","read","full_year",15571,15071,5028,3314,6729,4484,544
2012,"Direct Cert","grade 7","math","full_year",2152,2142,1042,349,751,893,149
2012,"Direct Cert","grade 7","read","full_year",2152,2141,817,304,1020,673,144
2012,"Direct Cert","grade 4","math","full_year",2226,2134,804,472,858,671,133
2012,"Direct Cert","grade 4","read","full_year",2226,2134,742,492,900,687,55
2012,"Direct Cert","grade 6","math","full_year",2268,2236,803,498,935,637,166
2012,"Direct Cert","grade 6","read","full_year",2268,2233,632,538,1063,595,37
2012,"Direct Cert","grade 8","math","full_year",2108,2083,1023,360,700,879,144
2012,"Direct Cert","grade 8","read","full_year",2108,2084,800,383,901,689,111
2012,"Direct Cert","grade 5","math","full_year",2425,2363,869,548,946,705,164
2012,"Direct Cert","grade 5","read","full_year",2425,2367,816,484,1067,748,68
2012,"Direct Cert","grade 3","math","full_year",2288,2247,500,696,1051,434,66
2012,"Direct Cert","grade 3","read","full_year",2288,2245,568,705,972,546,22
2012,"Direct Cert","grade 10","math","full_year",1875,1857,641,485,731,575,66
2012,"Direct Cert","grade 10","read","full_year",1875,1867,653,408,806,546,107
2014,"All","all","math","all",32540,31571,17242,4508,9821,11966,5276
2014,"All","all","read","all",32540,31493,15772,4226,11495,12880,2892
2014,"All","grade 4","math","all",4794,4749,2806,751,1192,1815,991
2014,"All","grade 4","read","all",4794,4747,2385,661,1701,2005,380
2014,"All","grade 3","math","all",5405,5357,2518,827,2012,1775,743
2014,"All","grade 3","read","all",5405,5342,2347,1131,1864,2043,304
2014,"All","grade 7","math","all",4545,4358,2549,549,1260,1826,723
2014,"All","grade 7","read","all",4545,4349,2420,310,1619,1706,714
2014,"All","grade 6","math","all",4405,4284,2188,697,1399,1364,824
2014,"All","grade 6","read","all",4405,4278,1923,670,1685,1703,220
2014,"All","grade 5","math","all",4619,4588,2424,674,1490,1623,801
2014,"All","grade 5","read","all",4619,4539,2474,416,1649,2189,285
2014,"All","grade 8","math","all",4400,4168,2697,365,1106,1871,826
2014,"All","grade 8","read","all",4400,4165,2228,403,1534,1775,453
2014,"All","grade 10","math","all",4372,4067,2060,645,1362,1692,368
2014,"All","grade 10","read","all",4372,4073,1995,635,1443,1459,536
2014,"MALE","all","math","all",16312,15805,8200,2569,5036,5680,2520
2014,"MALE","all","read","all",16312,15770,6968,2728,6074,5812,1156
2014,"MALE","grade 4","math","all",2395,2372,1386,406,580,871,515
2014,"MALE","grade 4","read","all",2395,2370,1087,428,855,929,158
2014,"MALE","grade 7","math","all",2257,2150,1175,321,654,845,330
2014,"MALE","grade 7","read","all",2257,2147,1050,221,876,758,292
2014,"MALE","grade 6","math","all",2216,2152,1033,404,715,640,393
2014,"MALE","grade 6","read","all",2216,2151,844,458,849,750,94
2014,"MALE","grade 10","math","all",2113,1959,886,378,695,714,172
2014,"MALE","grade 10","read","all",2113,1967,813,392,762,612,201
2014,"MALE","grade 5","math","all",2363,2345,1174,377,794,801,373
2014,"MALE","grade 5","read","all",2363,2319,1132,276,911,1017,115
2014,"MALE","grade 8","math","all",2240,2120,1312,212,596,941,371
2014,"MALE","grade 8","read","all",2240,2118,989,273,856,815,174
2014,"MALE","grade 3","math","all",2728,2707,1234,471,1002,868,366
2014,"MALE","grade 3","read","all",2728,2698,1053,680,965,931,122
2014,"FEMALE","all","math","all",16228,15766,9042,1939,4785,6286,2756
2014,"FEMALE","all","read","all",16228,15723,8804,1498,5421,7068,1736
2014,"FEMALE","grade 4","math","all",2399,2377,1420,345,612,944,476
2014,"FEMALE","grade 4","read","all",2399,2377,1298,233,846,1076,222
2014,"FEMALE","grade 3","math","all",2677,2650,1284,356,1010,907,377
2014,"FEMALE","grade 3","read","all",2677,2644,1294,451,899,1112,182
2014,"FEMALE","grade 7","math","all",2288,2208,1374,228,606,981,393
2014,"FEMALE","grade 7","read","all",2288,2202,1370,89,743,948,422
2014,"FEMALE","grade 5","math","all",2256,2243,1250,297,696,822,428
2014,"FEMALE","grade 5","read","all",2256,2220,1342,140,738,1172,170
2014,"FEMALE","grade 8","math","all",2160,2048,1385,153,510,930,455
2014,"FEMALE","grade 8","read","all",2160,2047,1239,130,678,960,279
2014,"FEMALE","grade 6","math","all",2189,2132,1155,293,684,724,431
2014,"FEMALE","grade 6","read","all",2189,2127,1079,212,836,953,126
2014,"FEMALE","grade 10","math","all",2259,2108,1174,267,667,978,196
2014,"FEMALE","grade 10","read","all",2259,2106,1182,243,681,847,335
2014,"AM7","all","math","all",21,19,14,1,4,12,2
2014,"AM7","all","read","all",21,19,13,2,4,12,1
2014,"AS7","all","math","all",488,459,400,10,49,171,229
2014,"AS7","all","read","all",488,456,357,16,83,257,100
2014,"AS7","grade 8","math","all",64,58,55,1,2,18,37
2014,"AS7","grade 8","read","all",64,58,46,2,10,24,22
2014,"AS7","grade 6","math","all",68,65,53,3,9,18,35
2014,"AS7","grade 6","read","all",68,65,45,6,14,39,6
2014,"AS7","grade 4","math","all",74,68,63,0,5,19,44
2014,"AS7","grade 4","read","all",74,68,57,0,11,46,11
2014,"AS7","grade 3","math","all",71,64,53,2,9,28,25
2014,"AS7","grade 3","read","all",71,63,49,2,12,41,8
2014,"AS7","grade 7","math","all",70,66,59,1,6,29,30
2014,"AS7","grade 7","read","all",70,64,54,1,9,28,26
2014,"AS7","grade 5","math","all",76,75,65,1,9,36,29
2014,"AS7","grade 5","read","all",76,75,60,1,14,49,11
2014,"AS7","grade 10","math","all",65,63,52,2,9,23,29
2014,"AS7","grade 10","read","all",65,63,46,4,13,30,16
2014,"BL7","all","math","all",24215,23535,11370,3964,8201,8746,2624
2014,"BL7","all","read","all",24215,23478,10336,3588,9554,9033,1303
2014,"BL7","grade 4","math","all",3426,3408,1778,652,978,1316,462
2014,"BL7","grade 4","read","all",3426,3408,1453,546,1409,1321,132
2014,"BL7","grade 3","math","all",3804,3788,1445,718,1625,1142,303
2014,"BL7","grade 3","read","all",3804,3774,1357,948,1469,1265,92
2014,"BL7","grade 7","math","all",3506,3361,1790,486,1085,1407,383
2014,"BL7","grade 7","read","all",3506,3357,1680,269,1408,1325,355
2014,"BL7","grade 6","math","all",3274,3198,1384,625,1189,998,386
2014,"BL7","grade 6","read","all",3274,3198,1215,587,1396,1127,88
2014,"BL7","grade 5","math","all",3348,3340,1512,595,1233,1093,419
2014,"BL7","grade 5","read","all",3348,3298,1575,353,1370,1466,109
2014,"BL7","grade 8","math","all",3356,3187,1938,317,932,1463,475
2014,"BL7","grade 8","read","all",3356,3187,1572,340,1275,1358,214
2014,"BL7","grade 10","math","all",3501,3253,1523,571,1159,1327,196
2014,"BL7","grade 10","read","all",3501,3256,1484,545,1227,1171,313
2014,"HI7","all","math","all",4590,4390,2547,485,1358,1907,640
2014,"HI7","all","read","all",4590,4376,2180,582,1614,1862,318
2014,"HI7","grade 7","math","all",611,574,363,59,152,277,86
2014,"HI7","grade 7","read","all",611,571,345,39,187,255,90
2014,"HI7","grade 8","math","all",642,590,393,44,153,298,95
2014,"HI7","grade 8","read","all",642,588,310,58,220,260,50
2014,"HI7","grade 10","math","all",527,500,257,64,179,223,34
2014,"HI7","grade 10","read","all",527,503,244,77,182,191,53
2014,"HI7","grade 4","math","all",703,687,410,91,186,293,117
2014,"HI7","grade 4","read","all",703,687,335,111,241,302,33
2014,"HI7","grade 3","math","all",815,804,401,91,312,301,100
2014,"HI7","grade 3","read","all",815,804,326,165,313,297,29
2014,"HI7","grade 6","math","all",624,582,349,61,172,238,111
2014,"HI7","grade 6","read","all",624,577,277,72,228,246,31
2014,"HI7","grade 5","math","all",668,653,374,75,204,277,97
2014,"HI7","grade 5","read","all",668,646,343,60,243,311,32
2014,"MU7","all","math","all",511,503,432,20,51,197,235
2014,"MU7","all","read","all",511,503,417,18,68,272,145
2014,"MU7","grade 6","math","all",64,64,50,5,9,16,34
2014,"MU7","grade 6","read","all",64,64,48,3,13,36,12
2014,"MU7","grade 5","math","all",85,83,74,1,8,39,35
2014,"MU7","grade 5","read","all",85,83,77,1,5,62,15
2014,"MU7","grade 8","math","all",62,62,54,2,6,23,31
2014,"MU7","grade 8","read","all",62,62,49,2,11,29,20
2014,"MU7","grade 10","math","all",55,51,46,2,3,31,15
2014,"MU7","grade 10","read","all",55,51,41,3,7,16,25
2014,"MU7","grade 7","math","all",55,54,50,1,3,24,26
2014,"MU7","grade 7","read","all",55,54,50,0,4,19,31
