"year","school_code","school_name","subgroup","subject","grade","enrollment_status","n_test_takers","baseline","target"
2014,291,"ORR ES","BL7","Reading","all","full_year",97,0.23469387755102,0.426020408163265
2014,292,"OYSTER ADAMS BILINGUAL SCHOOL (OYSTER)","All","Reading","all","full_year",391,0.813031161473088,0.859773371104816
2014,300,"POWELL ES","LEP","Reading","all","full_year",96,0.333333333333333,0.5
2014,302,"RAYMOND EC","LEP","Reading","all","full_year",92,0.25,0.4375
2014,315,"SIMON ES","ECONOMY","Reading","all","full_year",109,0.37007874015748,0.52755905511811
2014,325,"THOMAS ES","ECONOMY","Reading","all","full_year",126,0.25,0.4375
2014,336,"WEST EC","All","Reading","all","full_year",116,0.491071428571429,0.618303571428571
2014,402,"BENJAMIN BANNEKER HS","ECONOMY","Reading","all","full_year",52,0.936170212765957,0.952127659574468
2014,405,"DEAL MS","AS7","Reading","all","full_year",60,0.875,0.90625
2014,409,"SCHOOL WITHOUT WALLS AT FRANCIS STEVENS","BL7","Reading","all","full_year",106,0.586776859504132,0.690082644628099
2014,417,"KRAMER MS","ECONOMY","Reading","all","full_year",330,0.197183098591549,0.397887323943662
2014,427,"SOUSA MS","All","Reading","all","full_year",281,0.399253731343284,0.549440298507463
2014,428,"STUART HOBSON MS (CAPITOL HILL CLUSTER)","BL7","Reading","all","full_year",354,0.641242937853107,0.730932203389831
2014,435,"MCKINLEY MIDDLE SCHOOL","ECONOMY","Reading","all","full_year",148,0.351400156792583,0.405450143726535
2014,454,"CARDOZO EC","ECONOMY","Reading","all","full_year",253,0.304347826086957,0.478260869565217
2014,102,"CESAR CHAVEZ PARKSIDE MS PCS","All","Reading","all","full_year",283,0.451957295373665,0.588967971530249
2014,106,"COMMUNITY ACADEMY BUTLER GLOBAL","ECONOMY","Reading","all","full_year",43,0.673913043478261,0.755434782608696
2014,1108,"CENTER CITY TRINIDAD CAMPUS PCS","BL7","Reading","all","full_year",130,0.559055118110236,0.669291338582677
2014,117,"POTOMAC LIGHTHOUSE PCS","BL7","Reading","all","full_year",156,0.555555555555556,0.666666666666667
2014,125,"WASHINGTON LATIN PCS MS","WH7","Reading","all","full_year",151,0.9140625,0.935546875
2014,127,"CESAR CHAVEZ PCS CHAVEZ PREP","ECONOMY","Reading","all","full_year",259,0.512437810945274,0.634328358208955
2014,134,"IDEAL ACADEMY PCS NORTH CAPITOL STREET CAMPUS ES","ECONOMY","Reading","all","full_year",77,0.364406779661017,0.523305084745763
2014,135,"MARY MCLEOD BETHUNE DAY ACADEMY PCS SLOWE CAMPUS","BL7","Reading","all","full_year",155,0.40650406504065,0.554878048780488
2014,138,"EARLY CHILDHOOD ACADEMY PCS","All","Reading","all","full_year",25,0.552631578947368,0.664473684210526
2014,193,"LATIN AMERICAN MONTESSORI BILINGUAL (LAMB) PCS","All","Reading","all","full_year",56,0.760869565217391,0.820652173913043
2014,198,"TWO RIVERS PCS","BL7","Reading","all","full_year",198,0.609756097560976,0.707317073170732
2014,205,"BARNARD ES","All","Reading","all","full_year",174,0.584070796460177,0.688053097345133
2014,213,"BRIGHTWOOD EC","HI7","Reading","all","full_year",192,0.390374331550802,0.542780748663102
2014,221,"BURRVILLE ES","ECONOMY","Reading","all","full_year",101,0.452631578947368,0.589473684210526
2014,271,"LUDLOW TAYLOR ES","BL7","Reading","all","full_year",57,0.436619718309859,0.577464788732394
2014,280,"MINER ES","ECONOMY","Reading","all","full_year",129,0.338461538461538,0.503846153846154
2014,287,"MURCH ES","BL7","Reading","all","full_year",51,0.7,0.775
2014,292,"OYSTER ADAMS BILINGUAL SCHOOL (OYSTER)","ECONOMY","Reading","all","full_year",105,0.677966101694915,0.758474576271186
2014,3067,"RICHARD WRIGHT PCS FOR JOURNALISM AND MEDIA ARTS","BL7","Reading","all","full_year",104,0.218416691458493,0.413812518593869
2014,3068,"BASIS DC PCS","All","Reading","all","full_year",454,0.772038331506879,0.810031942922399
2014,307,"SAVOY ES","BL7","Reading","all","full_year",148,0.20979020979021,0.407342657342657
2014,313,"SHEPHERD ES","ECONOMY","Reading","all","full_year",42,0.545454545454545,0.659090909090909
2014,332,"WALKER JONES EC","All","Reading","all","full_year",208,0.23463687150838,0.425977653631285
2014,332,"WALKER JONES EC","SPED","Reading","all","full_year",46,0.0344827586206897,0.275862068965517
2014,405,"DEAL MS","LEP","Reading","all","full_year",76,0.485294117647059,0.613970588235294
2014,405,"DEAL MS","MU7","Reading","all","full_year",77,NA,NA
2014,417,"KRAMER MS","All","Reading","all","full_year",330,0.192307692307692,0.394230769230769
2014,417,"KRAMER MS","SPED","Reading","all","full_year",74,0.0833333333333333,0.3125
2014,428,"STUART HOBSON MS (CAPITOL HILL CLUSTER)","ECONOMY","Reading","all","full_year",234,0.538461538461538,0.653846153846154
2014,435,"MCKINLEY MIDDLE SCHOOL","BL7","Reading","all","full_year",166,0.367597260129171,0.420297488451741
2014,450,"ANACOSTIA HS","All","Reading","all","full_year",121,0.132701421800948,0.349526066350711
2014,450,"ANACOSTIA HS","ECONOMY","Reading","all","full_year",121,0.108433734939759,0.331325301204819
2014,458,"MCKINLEY TECHNOLOGY HS","BL7","Reading","all","full_year",160,0.881118881118881,0.910839160839161
2014,108,"COMMUNITY ACADEMY CAPCS ONLINE","All","Reading","all","full_year",78,0.653333333333333,0.74
2014,1107,"CENTER CITY SHAW CAMPUS PCS","HI7","Reading","all","full_year",48,0.304263700282185,0.478197775211639
2014,1108,"CENTER CITY TRINIDAD CAMPUS PCS","ECONOMY","Reading","all","full_year",133,0.43298969072165,0.574742268041237
2014,1110,"D C  PREPARATORY BENNING CAMPUS PCS","ECONOMY","Reading","all","full_year",61,0.489492449459632,0.57457704121636
2014,1113,"EXCEL ACADEMY PCS","BL7","Reading","all","full_year",154,0.546403860664587,0.65980289549844
2014,1113,"EXCEL ACADEMY PCS","All","Reading","all","full_year",156,0.536091814835039,0.652068861126279
2014,1113,"EXCEL ACADEMY PCS","SPED","Reading","all","full_year",28,0.0969500694992957,0.172204230374354
2014,1116,"IMAGINE SOUTHEAST PCS","All","Reading","all","full_year",138,0.289256198347107,0.466942148760331
2014,1118,"WASHINGTON LATIN PCS HS","BL7","Reading","all","full_year",39,0.692307692307692,0.769230769230769
2014,117,"POTOMAC LIGHTHOUSE PCS","ECONOMY","Reading","all","full_year",157,0.5,0.625
2014,1206,"E.L. HAYNES PCS KANSAS AVENUE (ELEMENTARY SCHOOL)","BL7","Reading","all","full_year",66,0.497432892272231,0.581194076893526
2014,125,"WASHINGTON LATIN PCS MS","HI7","Reading","all","full_year",25,0.78125,0.8359375
2014,130,"D C  PREPARATORY EDGEWOOD ELEMENTARY CAMPUS PCS","ECONOMY","Reading","all","full_year",52,0.618181818181818,0.713636363636364
2014,181,"ARTS AND TECHNOLOGY PCS","SPED","Reading","all","full_year",40,0.0595911853644132,0.216325987803678
2014,183,"TREE OF LIFE COMMUNITY PCS","BL7","Reading","all","full_year",122,0.42,0.565
2014,184,"CAPITAL CITY LOWER PCS","BL7","Reading","all","full_year",37,0.68,0.76
2014,199,"D C  BILINGUAL PCS","HI7","Reading","all","full_year",133,0.359223300970874,0.519417475728155
2014,220,"BURROUGHS EC","All","Reading","all","full_year",122,0.406593406593407,0.554945054945055
2014,224,"CLEVELAND ES","ECONOMY","Reading","all","full_year",96,0.518072289156627,0.63855421686747
2014,246,"HARDY MS","BL7","Reading","all","full_year",229,0.646575342465753,0.734931506849315
2014,246,"HARDY MS","WH7","Reading","all","full_year",35,0.847826086956522,0.885869565217391
2014,249,"HENDLEY ES","All","Reading","all","full_year",203,0.352564102564103,0.514423076923077
2014,257,"KETCHAM ES","BL7","Reading","all","full_year",83,0.351351351351351,0.513513513513514
2014,257,"KETCHAM ES","All","Reading","all","full_year",84,0.351351351351351,0.513513513513514
2014,287,"MURCH ES","ECONOMY","Reading","all","full_year",25,0.586206896551724,0.689655172413793
2014,290,"NOYES EC","BL7","Reading","all","full_year",148,0.320175438596491,0.490131578947368
2014,290,"NOYES EC","All","Reading","all","full_year",155,0.319148936170213,0.48936170212766
2014,3071,"KIPP DC HEIGHTS ACADEMY PCS","BL7","Reading","all","full_year",90,0.416325506447779,0.464965047577131
2014,308,"MALCOLM X ES AT GREEN","ECONOMY","Reading","all","full_year",62,0.1875,0.390625
2014,319,"STANTON ES","ECONOMY","Reading","all","full_year",222,0.0982142857142857,0.323660714285714
2014,328,"TUBMAN ES","LEP","Reading","all","full_year",60,0.433333333333333,0.575
2014,330,"TYLER ES","ECONOMY","Reading","all","full_year",119,0.27710843373494,0.457831325301205
2014,409,"SCHOOL WITHOUT WALLS AT FRANCIS STEVENS","ECONOMY","Reading","all","full_year",94,0.5,0.625
2014,413,"HART MS","All","Reading","all","full_year",493,0.294765840220386,0.471074380165289
2014,416,"JOHNSON  JOHN HAYDEN MS","All","Reading","all","full_year",248,0.175438596491228,0.381578947368421
2014,421,"KELLY MILLER MS","All","Reading","all","full_year",478,0.233918128654971,0.425438596491228
2014,455,"COOLIDGE HS","All","Reading","all","full_year",82,0.420634920634921,0.56547619047619
2014,459,"ROOSEVELT HS AT MACFARLAND","ECONOMY","Reading","all","full_year",68,0.220779220779221,0.415584415584416
2014,1104,"CENTER CITY CAPITOL HILL CAMPUS PCS","ECONOMY","Reading","all","full_year",135,0.406976744186047,0.555232558139535
2014,1116,"IMAGINE SOUTHEAST PCS","ECONOMY","Reading","all","full_year",138,0.29126213592233,0.468446601941748
2014,1117,"WASHINGTON YU YING PCS","All","Reading","all","full_year",167,0.628571428571429,0.721428571428571
2014,1123,"KIPP DC COLLEGE PREP PCS","BL7","Reading","all","full_year",107,0.773809523809524,0.830357142857143
2014,1124,"FRIENDSHIP PCS TECH PREP","All","Reading","all","full_year",308,0.486725663716814,0.615044247787611
2014,1124,"FRIENDSHIP PCS TECH PREP","SPED","Reading","all","full_year",59,0.104204514817184,0.328153386112888
2014,115,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND SCIENCE PCS","All","Reading","all","full_year",300,0.777777777777778,0.833333333333333
2014,153,"CESAR CHAVEZ CAPITOL HILL PCS","ECONOMY","Reading","all","full_year",107,0.462686567164179,0.597014925373134
2014,159,"ELSIE WHITLOW STOKES COMMUNITY FREEDOM PCS","HI7","Reading","all","full_year",55,0.381578947368421,0.536184210526316
2014,161,"PERRY STREET PREP PCS","ECONOMY","Reading","all","full_year",290,0.43956043956044,0.57967032967033
2014,181,"ARTS AND TECHNOLOGY PCS","ECONOMY","Reading","all","full_year",166,0.384615384615385,0.538461538461539
2014,182,"CAPITAL CITY MIDDLE SCHOOL","HI7","Reading","all","full_year",149,0.55142168168514,0.626184734737617
2014,195,"EAGLE ACADEMY PCS - EAGLE CENTER AT MCGOGNEY","ECONOMY","Reading","all","full_year",42,0.293099930945123,0.469824948208842
2014,204,"BANCROFT ES","LEP","Reading","all","full_year",125,0.285714285714286,0.464285714285714
2014,218,"D C PREPARATORY BENNING MIDDLE CAMPUS","BL7","Reading","all","full_year",71,0.782835678591754,0.800932705375775
2014,220,"BURROUGHS EC","BL7","Reading","all","full_year",102,0.364197530864198,0.523148148148148
2014,251,"HOUSTON ES","All","Reading","all","full_year",82,0.431818181818182,0.573863636363636
2014,266,"LECKIE ES","ECONOMY","Reading","all","full_year",97,0.303921568627451,0.477941176470588
2014,294,"PATTERSON ES","ECONOMY","Reading","all","full_year",112,0.331210191082803,0.498407643312102
2014,296,"BRUCE MONROE ES AT PARK VIEW","BL7","Reading","all","full_year",37,0.28169014084507,0.461267605633803
2014,300,"POWELL ES","ECONOMY","Reading","all","full_year",117,0.377049180327869,0.532786885245902
2014,3070,"DC SCHOLARS PCS","ECONOMY","Reading","all","full_year",57,0.473733015967548,0.517588597970252
2014,319,"STANTON ES","SPED","Reading","all","full_year",31,0.0689655172413793,0.301724137931034
2014,324,"TAKOMA EC","ECONOMY","Reading","all","full_year",205,0.484126984126984,0.613095238095238
2014,325,"THOMAS ES","All","Reading","all","full_year",126,0.242105263157895,0.431578947368421
2014,333,"WATKINS ES CAPITOL HILL CLUSTER","WH7","Reading","all","full_year",74,0.864406779661017,0.898305084745763
2014,339,"J O WILSON ES","All","Reading","all","full_year",127,0.53448275862069,0.650862068965517
2014,370,"LANGLEY EC","ECONOMY","Reading","all","full_year",80,0.420559297925448,0.565419473444086
2014,404,"BROWNE EC","ECONOMY","Reading","all","full_year",172,0.210526315789474,0.407894736842105
2014,413,"HART MS","BL7","Reading","all","full_year",484,0.290858725761773,0.46814404432133
2014,421,"KELLY MILLER MS","ECONOMY","Reading","all","full_year",478,0.235690235690236,0.426767676767677
2014,433,"JEFFERSON MIDDLE SCHOOL ACADEMY","BL7","Reading","all","full_year",257,0.29646017699115,0.472345132743363
2014,442,"COLUMBIA HEIGHTS EC (CHEC)","All","Reading","all","full_year",508,0.42570281124498,0.569277108433735
2014,452,"BALLOU HS","ECONOMY","Reading","all","full_year",167,0.201970443349754,0.401477832512315
2014,454,"CARDOZO EC","HI7","Reading","all","full_year",76,0.296296296296296,0.472222222222222
2014,457,"EASTERN HS","BL7","Reading","all","full_year",187,0.425638020477359,0.521365017064466
2014,464,"WOODSON H D HS","BL7","Reading","all","full_year",154,0.134751773049645,0.351063829787234
2014,108,"COMMUNITY ACADEMY CAPCS ONLINE","BL7","Reading","all","full_year",58,0.590163934426229,0.692622950819672
2014,1103,"CENTER CITY BRIGHTWOOD CAMPUS PCS","BL7","Reading","all","full_year",56,0.507692307692308,0.630769230769231
2014,1107,"CENTER CITY SHAW CAMPUS PCS","All","Reading","all","full_year",147,0.349206349206349,0.511904761904762
2014,116,"KIPP DC AIM PCS ACADEMY PCS","BL7","Reading","all","full_year",311,0.603125,0.70234375
2014,1207,"CAPITAL CITY HIGH SCHOOL PCS","ECONOMY","Reading","all","full_year",57,0.67559792613306,0.729664938444217
2014,121,"KIPP DC WILL ACADEMY PCS","SPED","Reading","all","full_year",71,0.224489795918367,0.418367346938776
2014,131,"HOPE COMMUNITY PCS LAMOND CAMPUS","All","Reading","all","full_year",74,0.514705882352941,0.636029411764706
2014,146,"E L  HAYNES PCS GEORGIA AVENUE","HI7","Reading","all","full_year",144,0.457446808510638,0.593085106382979
2014,178,"WASHINGTON MATH SCIENCE TECH PCS","All","Reading","all","full_year",75,0.590909090909091,0.693181818181818
2014,187,"SOMERSET PCS","BL7","Reading","all","full_year",145,0.373413629053143,0.425629159965381
2014,206,"BEERS ES","ECONOMY","Reading","all","full_year",152,0.35632183908046,0.517241379310345
2014,238,"GARFIELD ES","ECONOMY","Reading","all","full_year",88,0.0833333333333333,0.3125
2014,274,"MAURY ES","ECONOMY","Reading","all","full_year",36,0.394736842105263,0.546052631578947
2014,284,"MARIE REED ES","LEP","Reading","all","full_year",68,0.408163265306122,0.556122448979592
2014,294,"PATTERSON ES","SPED","Reading","all","full_year",33,0.216216216216216,0.412162162162162
2014,296,"BRUCE MONROE ES AT PARK VIEW","LEP","Reading","all","full_year",100,0.266666666666667,0.45
2014,305,"ROSS ES","All","Reading","all","full_year",50,0.724137931034483,0.793103448275862
2014,326,"THOMSON ES","LEP","Reading","all","full_year",56,0.333333333333333,0.5
2014,330,"TYLER ES","All","Reading","all","full_year",119,0.28,0.46
2014,409,"SCHOOL WITHOUT WALLS AT FRANCIS STEVENS","All","Reading","all","full_year",142,0.561151079136691,0.670863309352518
2014,416,"JOHNSON  JOHN HAYDEN MS","ECONOMY","Reading","all","full_year",248,0.179611650485437,0.384708737864078
2014,459,"ROOSEVELT HS AT MACFARLAND","All","Reading","all","full_year",68,0.233333333333333,0.425
