"lea_code","lea_name","year","subgroup","grade","enrollment"
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"All","grade 7",115
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"All","grade 6",108
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"MALE","All",145
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"MALE","grade 7",55
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"MALE","grade 8",37
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"MALE","grade 6",53
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"FEMALE","All",171
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"FEMALE","grade 8",56
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"FEMALE","grade 6",55
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"FEMALE","grade 7",60
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"BL7","All",296
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"BL7","grade 8",87
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"BL7","grade 7",108
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"BL7","grade 6",101
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"HI7","All",13
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"SPED","All",14
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Economy","All",182
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Economy","grade 7",71
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Economy","grade 8",55
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Economy","grade 6",56
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Direct Cert","All",106
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Direct Cert","grade 8",30
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Direct Cert","grade 7",42
124,"HOWARD UNIVERSITY MIDDLE SCHOOL OF MATH AND S",2012,"Direct Cert","grade 6",34
140,"ROOTS PCS",2013,"All","All",118
140,"ROOTS PCS",2013,"All","grade PK3",16
140,"ROOTS PCS",2013,"All","grade PK4",18
140,"ROOTS PCS",2013,"All","grade 2",11
140,"ROOTS PCS",2013,"All","grade 1",16
140,"ROOTS PCS",2013,"All","grade 4",12
140,"ROOTS PCS",2013,"All","grade 3",11
140,"ROOTS PCS",2013,"All","grade KG",18
140,"ROOTS PCS",2013,"MALE","All",48
140,"ROOTS PCS",2013,"FEMALE","All",70
140,"ROOTS PCS",2013,"FEMALE","grade PK4",12
140,"ROOTS PCS",2013,"FEMALE","grade KG",14
140,"ROOTS PCS",2013,"BL7","All",118
140,"ROOTS PCS",2013,"BL7","grade PK3",16
140,"ROOTS PCS",2013,"BL7","grade PK4",18
140,"ROOTS PCS",2013,"BL7","grade 2",11
140,"ROOTS PCS",2013,"BL7","grade 1",16
140,"ROOTS PCS",2013,"BL7","grade 4",12
140,"ROOTS PCS",2013,"BL7","grade 3",11
140,"ROOTS PCS",2013,"BL7","grade KG",18
140,"ROOTS PCS",2013,"Economy","All",106
140,"ROOTS PCS",2013,"Economy","grade PK3",13
140,"ROOTS PCS",2013,"Economy","grade PK4",16
140,"ROOTS PCS",2013,"Economy","grade 2",11
140,"ROOTS PCS",2013,"Economy","grade 1",16
140,"ROOTS PCS",2013,"Economy","grade 4",10
140,"ROOTS PCS",2013,"Economy","grade 3",10
140,"ROOTS PCS",2013,"Economy","grade KG",17
140,"ROOTS PCS",2013,"Direct Cert","All",44
140,"ROOTS PCS",2007,"All","All",101
140,"ROOTS PCS",2007,"All","grade PK4",21
140,"ROOTS PCS",2007,"All","grade KG",24
140,"ROOTS PCS",2007,"All","grade 1",12
140,"ROOTS PCS",2007,"MALE","All",56
140,"ROOTS PCS",2007,"MALE","grade PK4",13
140,"ROOTS PCS",2007,"MALE","grade KG",14
140,"ROOTS PCS",2007,"FEMALE","All",45
140,"ROOTS PCS",2007,"FEMALE","grade KG",10
140,"ROOTS PCS",2007,"BL7","All",100
140,"ROOTS PCS",2007,"BL7","grade PK4",21
140,"ROOTS PCS",2007,"BL7","grade KG",23
140,"ROOTS PCS",2007,"BL7","grade 1",12
140,"ROOTS PCS",2005,"All","All",104
140,"ROOTS PCS",2005,"All","grade 1",13
140,"ROOTS PCS",2005,"All","grade PK4",34
140,"ROOTS PCS",2005,"All","grade KG",14
140,"ROOTS PCS",2005,"MALE","All",55
140,"ROOTS PCS",2005,"MALE","grade PK4",21
140,"ROOTS PCS",2005,"FEMALE","All",49
140,"ROOTS PCS",2005,"FEMALE","grade PK4",13
140,"ROOTS PCS",2005,"BL7","All",98
140,"ROOTS PCS",2005,"BL7","grade 1",11
140,"ROOTS PCS",2005,"BL7","grade PK4",33
140,"ROOTS PCS",2005,"BL7","grade KG",11
140,"ROOTS PCS",2005,"Economy","All",34
140,"ROOTS PCS",2005,"Economy","grade PK4",11
140,"ROOTS PCS",2008,"All","All",106
140,"ROOTS PCS",2008,"All","grade PK4",29
140,"ROOTS PCS",2008,"All","grade 2",12
140,"ROOTS PCS",2008,"All","grade KG",15
140,"ROOTS PCS",2008,"All","grade 1",11
140,"ROOTS PCS",2008,"All","grade 5",10
140,"ROOTS PCS",2008,"MALE","All",52
140,"ROOTS PCS",2008,"MALE","grade PK4",14
140,"ROOTS PCS",2008,"FEMALE","All",42
140,"ROOTS PCS",2008,"FEMALE","grade PK4",11
140,"ROOTS PCS",2008,"BL7","All",105
140,"ROOTS PCS",2008,"BL7","grade PK4",28
140,"ROOTS PCS",2008,"BL7","grade 2",12
140,"ROOTS PCS",2008,"BL7","grade KG",15
140,"ROOTS PCS",2008,"BL7","grade 1",11
140,"ROOTS PCS",2008,"BL7","grade 5",10
140,"ROOTS PCS",2008,"Economy","All",12
140,"ROOTS PCS",2004,"All","All",104
140,"ROOTS PCS",2004,"All","grade PK4",32
140,"ROOTS PCS",2004,"All","grade 6",10
140,"ROOTS PCS",2004,"All","grade KG",14
140,"ROOTS PCS",2004,"MALE","All",57
140,"ROOTS PCS",2004,"MALE","grade PK4",20
140,"ROOTS PCS",2004,"FEMALE","All",47
140,"ROOTS PCS",2004,"FEMALE","grade PK4",12
140,"ROOTS PCS",2004,"BL7","All",82
140,"ROOTS PCS",2004,"BL7","grade PK4",24
140,"ROOTS PCS",2006,"All","All",111
140,"ROOTS PCS",2006,"All","grade 2",10
140,"ROOTS PCS",2006,"All","grade KG",34
140,"ROOTS PCS",2006,"All","grade PK4",18
140,"ROOTS PCS",2006,"MALE","All",54
140,"ROOTS PCS",2006,"MALE","grade KG",17
140,"ROOTS PCS",2006,"FEMALE","All",57
140,"ROOTS PCS",2006,"FEMALE","grade KG",17
140,"ROOTS PCS",2006,"BL7","All",108
140,"ROOTS PCS",2006,"BL7","grade 2",10
140,"ROOTS PCS",2006,"BL7","grade KG",34
140,"ROOTS PCS",2006,"BL7","grade PK4",17
140,"ROOTS PCS",2009,"All","All",108
140,"ROOTS PCS",2009,"All","grade KG",10
140,"ROOTS PCS",2009,"All","grade 3",12
140,"ROOTS PCS",2009,"All","grade PK4",20
140,"ROOTS PCS",2009,"All","grade PK3",16
140,"ROOTS PCS",2009,"All","grade 6",11
140,"ROOTS PCS",2009,"All","grade 2",11
140,"ROOTS PCS",2009,"MALE","All",63
140,"ROOTS PCS",2009,"MALE","grade 3",11
140,"ROOTS PCS",2009,"MALE","grade PK4",11
140,"ROOTS PCS",2009,"MALE","grade PK3",10
140,"ROOTS PCS",2009,"FEMALE","All",45
140,"ROOTS PCS",2009,"BL7","All",108
140,"ROOTS PCS",2009,"BL7","grade KG",10
140,"ROOTS PCS",2009,"BL7","grade 3",12
140,"ROOTS PCS",2009,"BL7","grade PK4",20
140,"ROOTS PCS",2009,"BL7","grade PK3",16
140,"ROOTS PCS",2009,"BL7","grade 6",11
140,"ROOTS PCS",2009,"BL7","grade 2",11
140,"ROOTS PCS",2009,"Economy","All",35
140,"ROOTS PCS",2009,"Economy","grade 3",10
140,"ROOTS PCS",2010,"All","All",102
140,"ROOTS PCS",2010,"All","grade PK3",20
140,"ROOTS PCS",2010,"All","grade PK4",12
140,"ROOTS PCS",2010,"All","grade KG",17
140,"ROOTS PCS",2010,"MALE","All",56
140,"ROOTS PCS",2010,"MALE","grade KG",13
140,"ROOTS PCS",2010,"FEMALE","All",46
140,"ROOTS PCS",2010,"FEMALE","grade PK3",13
140,"ROOTS PCS",2010,"BL7","All",102
140,"ROOTS PCS",2010,"BL7","grade PK3",20
140,"ROOTS PCS",2010,"BL7","grade PK4",12
140,"ROOTS PCS",2010,"BL7","grade KG",17
140,"ROOTS PCS",2010,"Economy","All",69
140,"ROOTS PCS",2010,"Economy","grade KG",10
140,"ROOTS PCS",2010,"Direct Cert","All",35
140,"ROOTS PCS",2011,"All","All",120
140,"ROOTS PCS",2011,"All","grade 8",10
140,"ROOTS PCS",2011,"All","grade PK4",17
140,"ROOTS PCS",2011,"All","grade PK3",21
140,"ROOTS PCS",2011,"All","grade 5",11
140,"ROOTS PCS",2011,"All","grade KG",14
140,"ROOTS PCS",2011,"All","grade 1",13
140,"ROOTS PCS",2011,"All","grade 2",10
140,"ROOTS PCS",2011,"MALE","All",56
140,"ROOTS PCS",2011,"MALE","grade 5",10
140,"ROOTS PCS",2011,"FEMALE","All",64
140,"ROOTS PCS",2011,"FEMALE","grade PK3",15
140,"ROOTS PCS",2011,"FEMALE","grade PK4",11
140,"ROOTS PCS",2011,"BL7","All",119
140,"ROOTS PCS",2011,"BL7","grade 8",10
140,"ROOTS PCS",2011,"BL7","grade PK4",17
140,"ROOTS PCS",2011,"BL7","grade PK3",21
140,"ROOTS PCS",2011,"BL7","grade 5",11
140,"ROOTS PCS",2011,"BL7","grade KG",14
140,"ROOTS PCS",2011,"BL7","grade 1",13
140,"ROOTS PCS",2011,"BL7","grade 2",10
140,"ROOTS PCS",2011,"Economy","All",116
140,"ROOTS PCS",2011,"Economy","grade 8",10
140,"ROOTS PCS",2011,"Economy","grade PK4",15
140,"ROOTS PCS",2011,"Economy","grade PK3",21
140,"ROOTS PCS",2011,"Economy","grade 5",11
140,"ROOTS PCS",2011,"Economy","grade KG",13
140,"ROOTS PCS",2011,"Economy","grade 1",13
140,"ROOTS PCS",2011,"Economy","grade 2",10
140,"ROOTS PCS",2011,"Direct Cert","All",37
140,"ROOTS PCS",2012,"All","All",120
140,"ROOTS PCS",2012,"All","grade KG",21
140,"ROOTS PCS",2012,"All","grade 2",12
140,"ROOTS PCS",2012,"All","grade 1",14
140,"ROOTS PCS",2012,"All","grade PK4",17
140,"ROOTS PCS",2012,"All","grade 3",11
140,"ROOTS PCS",2012,"All","grade PK3",18
140,"ROOTS PCS",2012,"MALE","All",49
140,"ROOTS PCS",2012,"FEMALE","All",71
140,"ROOTS PCS",2012,"FEMALE","grade KG",12
140,"ROOTS PCS",2012,"FEMALE","grade PK4",15
140,"ROOTS PCS",2012,"FEMALE","grade PK3",11
140,"ROOTS PCS",2012,"BL7","All",120
140,"ROOTS PCS",2012,"BL7","grade KG",21
140,"ROOTS PCS",2012,"BL7","grade 2",12
140,"ROOTS PCS",2012,"BL7","grade 1",14
140,"ROOTS PCS",2012,"BL7","grade PK4",17
140,"ROOTS PCS",2012,"BL7","grade 3",11
140,"ROOTS PCS",2012,"BL7","grade PK3",18
140,"ROOTS PCS",2012,"Economy","All",106
140,"ROOTS PCS",2012,"Economy","grade KG",20
140,"ROOTS PCS",2012,"Economy","grade 2",11
140,"ROOTS PCS",2012,"Economy","grade 1",14
140,"ROOTS PCS",2012,"Economy","grade PK4",14
140,"ROOTS PCS",2012,"Economy","grade PK3",16
140,"ROOTS PCS",2012,"Direct Cert","All",52
140,"ROOTS PCS",2012,"Direct Cert","grade KG",12
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"All","All",333
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"All","grade 10",88
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"All","grade 11",82
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"All","grade 9",74
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"All","grade 12",89
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"MALE","All",166
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"MALE","grade 10",49
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"MALE","grade 11",43
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"MALE","grade 9",34
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"MALE","grade 12",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"FEMALE","All",167
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"FEMALE","grade 10",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"FEMALE","grade 11",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"FEMALE","grade 9",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"FEMALE","grade 12",49
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"BL7","All",327
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"BL7","grade 10",87
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"BL7","grade 11",81
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"BL7","grade 9",71
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"BL7","grade 12",88
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"SPED","All",49
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"SPED","grade 10",13
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"SPED","grade 11",11
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"SPED","grade 9",14
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"SPED","grade 12",11
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Economy","All",333
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Economy","grade 10",88
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Economy","grade 11",82
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Economy","grade 9",74
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Economy","grade 12",89
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Direct Cert","All",161
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Direct Cert","grade 10",52
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Direct Cert","grade 11",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Direct Cert","grade 9",41
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2013,"Direct Cert","grade 12",29
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"All","All",360
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"All","grade 10",84
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"All","grade 12",92
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"All","grade 11",108
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"All","grade 9",76
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"MALE","All",146
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"MALE","grade 12",36
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"MALE","grade 11",52
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"MALE","grade 10",32
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"MALE","grade 9",26
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"FEMALE","All",214
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"FEMALE","grade 10",52
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"FEMALE","grade 12",56
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"FEMALE","grade 11",56
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"FEMALE","grade 9",50
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"BL7","All",356
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"BL7","grade 10",83
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"BL7","grade 12",91
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"BL7","grade 11",107
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"BL7","grade 9",75
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2007,"SPED","All",18
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"All","All",351
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"All","grade 9",85
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"All","grade 10",90
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"All","grade 11",80
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"All","grade 12",96
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"MALE","All",125
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"MALE","grade 12",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"MALE","grade 10",35
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"MALE","grade 9",26
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"MALE","grade 11",24
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"FEMALE","All",208
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"FEMALE","grade 9",55
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"FEMALE","grade 11",53
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"FEMALE","grade 10",51
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"FEMALE","grade 12",49
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"BL7","All",346
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"BL7","grade 9",84
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"BL7","grade 10",89
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"BL7","grade 11",78
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"BL7","grade 12",95
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"SPED","All",30
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"SPED","grade 9",12
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2008,"Economy","All",15
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"All","All",368
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"All","grade 10",103
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"All","grade 9",94
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"All","grade 12",77
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"All","grade 11",94
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"MALE","All",141
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"MALE","grade 10",36
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"MALE","grade 12",21
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"MALE","grade 11",44
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"MALE","grade 9",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"FEMALE","All",227
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"FEMALE","grade 10",67
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"FEMALE","grade 9",54
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"FEMALE","grade 12",56
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"FEMALE","grade 11",50
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"BL7","All",364
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"BL7","grade 10",102
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"BL7","grade 9",93
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"BL7","grade 12",75
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"BL7","grade 11",94
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"SPED","All",36
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"SPED","grade 10",13
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"SPED","grade 11",13
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"Economy","All",89
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2009,"Economy","grade 10",87
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"All","All",351
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"All","grade 9",94
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"All","grade 10",72
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"All","grade 12",86
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"All","grade 11",99
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"MALE","All",147
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"MALE","grade 9",41
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"MALE","grade 12",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"MALE","grade 10",34
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"MALE","grade 11",32
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"FEMALE","All",204
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"FEMALE","grade 9",53
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"FEMALE","grade 10",38
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"FEMALE","grade 11",67
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"FEMALE","grade 12",46
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"BL7","All",351
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"BL7","grade 9",94
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"BL7","grade 10",72
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"BL7","grade 12",86
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"BL7","grade 11",99
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"SPED","All",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"SPED","grade 12",11
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"SPED","grade 11",13
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Economy","All",236
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Economy","grade 10",70
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Economy","grade 9",43
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Economy","grade 12",84
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Economy","grade 11",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Direct Cert","All",125
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Direct Cert","grade 9",40
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Direct Cert","grade 11",35
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Direct Cert","grade 12",25
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2010,"Direct Cert","grade 10",25
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"All","All",349
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"All","grade 10",101
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"All","grade 11",77
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"All","grade 12",89
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"All","grade 9",82
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"MALE","All",147
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"MALE","grade 10",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"MALE","grade 11",35
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"MALE","grade 9",43
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"MALE","grade 12",30
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"FEMALE","All",202
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"FEMALE","grade 12",59
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"FEMALE","grade 11",42
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"FEMALE","grade 10",62
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"FEMALE","grade 9",39
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"BL7","All",347
152,"WASHINGTON MATH SCIENCE & TECHNOLOGY (WMST) P",2011,"BL7","grade 10",101
